LinkId,Geometry
65058,"LINESTRING(354645.38790 6688805.36785,354643.03422 6688813.17013,354632.58929 6688840.33327)"
65059,"LINESTRING(354632.58929 6688840.33327,354620.12762 6688872.86481,354617.27548 6688880.30653,354616.01080 6688883.60638)"
6508,"LINESTRING(355336.03752 6689477.89394,355337.92423 6689476.82808,355340.05082 6689476.37144,355342.20829 6689476.58059)"
6541,"LINESTRING(355286.44434 6688990.70163,355287.12265 6688992.07548,355287.51895 6688993.55463,355287.63003 6688995.08364,355287.45269 6688996.60706,355286.98373 6688998.06944,355286.24325 6688999.42513,355285.25764 6689000.60582,355284.07031 6689001.57565,355283.10171 6689002.13229)"
6542,"LINESTRING(355283.10171 6689002.13229,355282.07189 6689002.54783,355280.98841 6689002.82183,355279.88084 6689002.94145,355278.76431 6689002.90582,355277.66902 6689002.71319)"
6543,"LINESTRING(355308.34858 6688984.16233,355308.06555 6688984.51247,355307.75101 6688984.84217,355307.42763 6688985.15014,355307.08850 6688985.44789,355306.73234 6688985.71324,355306.35287 6688985.96881,355305.97211 6688986.20221,355305.56741 6688986.41474,355305.16142 6688986.60508,355304.73840 6688986.76304,355304.31474 6688986.90990,355303.87404 6688987.02437,355303.43207 6688987.11666,355302.98881 6688987.18677,355302.53607 6688987.22406,355302.08961 6688987.23872,355301.63431 6688987.23165,355301.18529 6688987.20196,355300.74190 6688987.13856,355300.29787 6688987.06408,355299.85948 6688986.95589,355299.42735 6688986.82508,355299.00842 6688986.66014,355298.58885 6688986.48411,355298.19067 6688986.28458,355297.79876 6688986.06245,355297.42069 6688985.81726,355297.05644 6688985.54902,355296.70603 6688985.25773,355296.37764 6688984.95404,355296.06372 6688984.63838,355295.77056 6688984.28815,355295.49250 6688983.93705)"
6546,"LINESTRING(355310.00391 6688978.16977,355310.04209 6688978.56811,355310.06515 6688978.96733,355310.06554 6688979.36785,355310.05018 6688979.75816,355310.01279 6688980.16086,355309.95210 6688980.55379,355309.87629 6688980.94759,355309.77717 6688981.33161,355309.66294 6688981.71650,355309.53295 6688982.09118,355309.37966 6688982.45607,355309.20369 6688982.82228,355309.01889 6688983.16674,355308.81142 6688983.51252,355308.58820 6688983.84807,355308.34858 6688984.16233)"
6606,"LINESTRING(355346.22321 6689487.55284,355344.84313 6689488.98997,355343.11944 6689489.99078,355341.18367 6689490.46977)"
66290,"LINESTRING(355627.37554 6689672.75888,355637.21229 6689673.10344,355638.92454 6689673.34952,355685.23657 6689679.29937,355691.69884 6689680.15031)"
66291,"LINESTRING(355691.69884 6689680.15031,355685.23657 6689679.29937,355638.92454 6689673.34952,355637.21229 6689673.10344,355627.37554 6689672.75888)"
66347,"LINESTRING(355265.50121 6689471.39925,355258.63231 6689470.99506,355251.92058 6689471.60541,355246.06467 6689471.67676,355241.07240 6689471.47569,355236.51041 6689470.84920,355232.88453 6689470.02399,355224.18578 6689467.73397,355218.46591 6689465.96164,355207.33216 6689463.64547)"
66348,"LINESTRING(355207.33216 6689463.64547,355218.46591 6689465.96164,355224.18578 6689467.73397,355232.88453 6689470.02399,355236.51041 6689470.84920,355241.07240 6689471.47569,355246.06467 6689471.67676,355251.92058 6689471.60541,355258.63231 6689470.99506,355265.50121 6689471.39925)"
66496,"LINESTRING(355119.60566 6689037.52694,355124.30295 6689042.06200,355128.90952 6689045.94584,355170.50640 6689085.38766,355182.24102 6689096.51448)"
66497,"LINESTRING(355182.24102 6689096.51448,355170.50640 6689085.38766,355128.90952 6689045.94584,355124.30295 6689042.06200,355119.60566 6689037.52694)"
6654,"LINESTRING(355341.18367 6689490.46977,355339.20076 6689490.39518,355337.31554 6689489.78088,355335.67414 6689488.66293,355334.41140 6689487.14482,355333.61685 6689485.33263)"
66560,"LINESTRING(355830.75270 6689783.89005,355825.91200 6689777.63820)"
66561,"LINESTRING(355809.75823 6689826.78024,355803.73955 6689824.02325)"
67420,"LINESTRING(355334.93067 6689708.18333,355357.15117 6689703.88441,355367.72532 6689701.77152,355371.22742 6689701.11303)"
67421,"LINESTRING(355371.22742 6689701.11303,355367.72532 6689701.77152,355357.15117 6689703.88441,355334.93067 6689708.18333)"
69463,"LINESTRING(355821.95541 6688896.11194,355833.35894 6688900.72799)"
69464,"LINESTRING(355833.35894 6688900.72799,355821.95541 6688896.11194)"
70315,"LINESTRING(355951.33164 6688897.25110,355952.42218 6688892.75999,355954.16043 6688887.93112,355956.56650 6688882.71883,355994.70036 6688803.92739,355997.51448 6688792.77246)"
70316,"LINESTRING(355997.51448 6688792.77246,355994.70036 6688803.92739,355956.56650 6688882.71883,355954.16043 6688887.93112,355952.42218 6688892.75999,355951.33164 6688897.25110)"
70317,"LINESTRING(356206.32394 6688894.94793,356213.48765 6688898.61848,356224.70859 6688905.20399,356236.12508 6688910.71013,356255.79238 6688920.20256,356261.89578 6688923.36681)"
70318,"LINESTRING(356261.89578 6688923.36681,356255.79238 6688920.20256,356236.12508 6688910.71013,356224.70859 6688905.20399,356213.48765 6688898.61848,356206.32394 6688894.94793)"
70319,"LINESTRING(356178.84422 6688888.68738,356175.37602 6688893.62699,356173.56396 6688896.25705,356161.19838 6688921.51398,356148.53129 6688946.79945)"
70320,"LINESTRING(356148.53129 6688946.79945,356161.19838 6688921.51398,356173.56396 6688896.25705,356175.37602 6688893.62699,356178.84422 6688888.68738)"
70321,"LINESTRING(356148.53129 6688946.79945,356135.32783 6688974.35223,356131.52962 6688982.11468)"
70322,"LINESTRING(356131.52962 6688982.11468,356135.32783 6688974.35223,356148.53129 6688946.79945)"
70323,"LINESTRING(356131.52962 6688982.11468,356104.18094 6689038.49854,356102.01914 6689042.95123,356099.55677 6689048.63400)"
70324,"LINESTRING(356099.55677 6689048.63400,356102.01914 6689042.95123,356104.18094 6689038.49854,356131.52962 6688982.11468)"
70329,"LINESTRING(356199.81474 6688893.82095,356183.98888 6688889.15864)"
70582,"LINESTRING(356201.41070 6688886.51923,356202.55330 6688886.08623,356203.77360 6688885.94916,356204.98157 6688886.12434)"
70583,"LINESTRING(356204.98157 6688886.12434,356206.13123 6688886.60328,356207.12243 6688887.35838,356207.89215 6688888.34876,356208.38240 6688889.48876,356208.57486 6688890.72381,356208.44176 6688891.96648,356208.00066 6688893.12677,356207.27858 6688894.14748,356206.32394 6688894.94793)"
70584,"LINESTRING(356206.32394 6688894.94793,356205.23935 6688895.46660,356204.05566 6688895.71282,356202.85408 6688895.64854,356201.69698 6688895.30354,356200.66748 6688894.67304,356199.81474 6688893.82095)"
70586,"LINESTRING(356090.21574 6689055.45871,356090.79442 6689052.47691,356092.58575 6689050.01491)"
70587,"LINESTRING(356092.58575 6689050.01491,356094.69482 6689048.72509,356097.12385 6689048.25130,356099.55677 6689048.63400)"
70588,"LINESTRING(356099.55677 6689048.63400,356101.58349 6689049.72994,356103.14474 6689051.43127,356104.06970 6689053.53645,356104.26937 6689055.81693,356103.70831 6689058.05226,356102.46249 6689059.98214)"
70589,"LINESTRING(356102.46249 6689059.98214,356103.70831 6689058.05226,356104.26937 6689055.81693,356104.06970 6689053.53645,356103.14474 6689051.43127,356101.58349 6689049.72994,356099.55677 6689048.63400,356097.12385 6689048.25130,356094.69482 6689048.72509,356092.58575 6689050.01491,356090.79442 6689052.47691,356090.21574 6689055.45871)"
70590,"LINESTRING(356090.21574 6689055.45871,356084.20569 6689053.91368,356079.77963 6689053.41222,356076.68607 6689053.66842,356069.36683 6689055.05830)"
70618,"LINESTRING(356011.84152 6688799.83496,356022.63617 6688800.85933,356094.85013 6688834.64818,356139.42386 6688855.98943,356141.52928 6688857.00297,356168.72392 6688870.02226,356172.42411 6688872.13441,356175.19113 6688874.36709,356177.48085 6688877.39499,356179.01962 6688880.81106)"
70619,"LINESTRING(356179.01962 6688880.81106,356177.48085 6688877.39499,356175.19113 6688874.36709,356172.42411 6688872.13441,356168.72392 6688870.02226,356141.52928 6688857.00297,356139.42386 6688855.98943,356094.85013 6688834.64818,356022.63617 6688800.85933,356011.84152 6688799.83496)"
70866,"LINESTRING(355687.15749 6689089.93086,355672.68435 6689084.66890)"
70867,"LINESTRING(355672.68435 6689084.66890,355687.15749 6689089.93086)"
70868,"LINESTRING(355672.68435 6689084.66890,355644.23244 6689074.96215)"
70869,"LINESTRING(355644.23244 6689074.96215,355672.68435 6689084.66890)"
71675,"LINESTRING(355678.31040 6689893.69076,355707.91430 6689844.48413,355711.01987 6689839.32033,355725.37850 6689815.43806,355750.30522 6689773.96733)"
71676,"LINESTRING(355750.30522 6689773.96733,355725.37850 6689815.43806,355711.01987 6689839.32033,355707.91430 6689844.48413,355678.31040 6689893.69076)"
72353,"LINESTRING(356070.06597 6689884.61120,356072.48709 6689879.79860,356107.45435 6689810.35786,356111.63046 6689802.06174)"
73995,"LINESTRING(355937.15476 6689203.98385,355943.00577 6689207.37373,355946.72276 6689209.38463,355970.21474 6689222.10468,356003.00483 6689240.01872,356018.70948 6689248.77082,356025.07867 6689252.20879,356034.11521 6689257.07290,356058.37851 6689270.16048,356062.01039 6689272.14298,356092.37874 6689288.56153,356094.83277 6689289.44369,356097.47053 6689289.43628,356100.09028 6689288.98487,356102.03198 6689287.94948)"
73996,"LINESTRING(356102.03198 6689287.94948,356100.09028 6689288.98487,356097.47053 6689289.43628,356094.83277 6689289.44369,356092.37874 6689288.56153,356062.01039 6689272.14298,356058.37851 6689270.16048,356034.11521 6689257.07290,356025.07867 6689252.20879,356018.70948 6689248.77082,356003.00483 6689240.01872,355970.21474 6689222.10468,355946.72276 6689209.38463,355943.00577 6689207.37373,355937.15476 6689203.98385)"
74041,"LINESTRING(355733.57740 6689693.61072,355734.05359 6689695.16317,355734.83763 6689696.66448)"
74042,"LINESTRING(355734.83763 6689696.66448,355734.05359 6689695.16317,355733.57740 6689693.61072)"
74043,"LINESTRING(355734.83763 6689696.66448,355736.44861 6689699.75363,355738.59386 6689702.51154,355741.19897 6689704.83125,355744.17636 6689706.63991,355747.44035 6689707.89798,355753.65530 6689708.93015,355759.35199 6689709.91434,355762.83856 6689710.82578,355766.95195 6689712.09049,355770.32464 6689713.78735,355773.14369 6689716.66216)"
74044,"LINESTRING(355773.14369 6689716.66216,355770.32464 6689713.78735,355766.95195 6689712.09049,355762.83856 6689710.82578,355759.35199 6689709.91434,355753.65530 6689708.93015,355747.44035 6689707.89798,355744.17636 6689706.63991,355741.19897 6689704.83125,355738.59386 6689702.51154,355736.44861 6689699.75363,355734.83763 6689696.66448)"
74120,"LINESTRING(356266.94615 6688925.62376,356261.89578 6688923.36681)"
77022,"LINESTRING(355027.13847 6689807.08426,355036.01724 6689797.02445,355049.59749 6689783.84446)"
77023,"LINESTRING(355049.59749 6689783.84446,355095.13744 6689732.37798,355135.84684 6689685.19662,355137.35999 6689683.44020,355138.64304 6689682.03087,355143.35319 6689676.82964)"
77506,"LINESTRING(355459.37392 6689760.56543,355442.09834 6689765.69101,355383.63164 6689783.04269,355378.31976 6689782.81547)"
79715,"LINESTRING(356181.58682 6689934.07001,356175.60581 6689938.93196,356170.31250 6689943.23135,356051.13308 6690040.19063,356047.19466 6690043.53305)"
81072,"LINESTRING(355390.72302 6688720.98554,355373.67198 6688725.06342)"
81073,"LINESTRING(355373.67198 6688725.06342,355390.72302 6688720.98554)"
81074,"LINESTRING(355828.34688 6688643.08920,355829.38483 6688643.20735,355832.75751 6688643.58026,355859.61527 6688648.36201,355870.63720 6688652.53286)"
81321,"LINESTRING(355081.32010 6689855.39965,355078.69618 6689852.75864,355072.35329 6689846.76110,355053.42125 6689829.13011)"
81322,"LINESTRING(355053.42125 6689829.13011,355072.35329 6689846.76110,355078.69618 6689852.75864,355081.32010 6689855.39965)"
81323,"LINESTRING(355038.17882 6689815.13554,355041.76605 6689815.29528,355044.52677 6689818.07300,355051.19537 6689824.19632,355053.42125 6689829.13011)"
81324,"LINESTRING(355038.17882 6689815.13554,355033.72324 6689811.88837)"
81325,"LINESTRING(355033.72324 6689811.88837,355038.17882 6689815.13554)"
81326,"LINESTRING(355033.72324 6689811.88837,355030.62871 6689809.63064)"
81327,"LINESTRING(355030.62871 6689809.63064,355033.72324 6689811.88837)"
81328,"LINESTRING(355030.62871 6689809.63064,355027.13847 6689807.08426)"
81329,"LINESTRING(355027.13847 6689807.08426,355030.62871 6689809.63064)"
81330,"LINESTRING(355205.62524 6689756.78905,355204.19631 6689750.95243,355202.91361 6689747.12123,355200.93127 6689737.61153,355199.70853 6689732.06340,355197.19234 6689720.79322,355196.03950 6689712.78214)"
81331,"LINESTRING(355053.42125 6689829.13011,355047.93383 6689825.99823,355044.85749 6689823.66156,355042.01459 6689821.16674,355038.77133 6689818.17215,355038.17882 6689815.13554)"
81332,"LINESTRING(355470.49093 6689970.91145,355472.31881 6689967.12308)"
81333,"LINESTRING(355472.31881 6689967.12308,355474.63430 6689962.32743)"
81334,"LINESTRING(355474.63430 6689962.32743,355476.13604 6689959.19210)"
81335,"LINESTRING(355476.13604 6689959.19210,355478.40275 6689954.73306)"
81338,"LINESTRING(355125.04306 6689596.65476,355125.68252 6689597.61917,355126.03268 6689598.29988,355126.25838 6689599.18807,355126.26342 6689599.79972,355126.25270 6689600.40117,355126.07013 6689601.04592,355125.80317 6689601.67330,355123.64819 6689605.70321,355122.21978 6689609.05692,355120.13037 6689615.00790,355119.37861 6689619.96920)"
81339,"LINESTRING(355119.37861 6689619.96920,355120.13037 6689615.00790,355122.21978 6689609.05692,355123.64819 6689605.70321,355125.80317 6689601.67330,355126.07013 6689601.04592,355126.25270 6689600.40117,355126.26342 6689599.79972,355126.25838 6689599.18807,355126.03268 6689598.29988,355125.68252 6689597.61917,355125.04306 6689596.65476)"
81342,"LINESTRING(355103.44067 6689612.04512,355106.19362 6689610.88461,355108.53330 6689609.52545,355113.20814 6689606.07308,355116.03670 6689603.72880,355119.48961 6689600.51396,355124.32126 6689595.83976)"
81343,"LINESTRING(355124.32126 6689595.83976,355119.48961 6689600.51396,355116.03670 6689603.72880,355113.20814 6689606.07308,355108.53330 6689609.52545,355106.19362 6689610.88461,355103.44067 6689612.04512)"
81424,"LINESTRING(355124.32126 6689595.83976,355119.32374 6689590.43197,355098.48475 6689568.14898,355080.14738 6689547.17898,355021.09320 6689463.01805,355010.75308 6689443.48842)"
81600,"LINESTRING(355187.41038 6689700.01829,355181.89053 6689699.08005,355177.05565 6689698.05772,355170.70526 6689695.86571,355162.53674 6689692.12098,355158.85060 6689690.11991,355155.11409 6689687.50980)"
81601,"LINESTRING(355155.11409 6689687.50980,355158.85060 6689690.11991,355162.53674 6689692.12098,355170.70526 6689695.86571,355177.05565 6689698.05772,355181.89053 6689699.08005,355187.41038 6689700.01829)"
81602,"LINESTRING(355155.11409 6689687.50980,355149.61539 6689683.26585)"
81603,"LINESTRING(355149.61539 6689683.26585,355155.11409 6689687.50980)"
81604,"LINESTRING(355149.61539 6689683.26585,355147.05921 6689681.01032)"
81605,"LINESTRING(355147.05921 6689681.01032,355149.61539 6689683.26585)"
81606,"LINESTRING(355147.05921 6689681.01032,355143.35319 6689676.82964)"
81607,"LINESTRING(355143.35319 6689676.82964,355147.05921 6689681.01032)"
81615,"LINESTRING(355187.41038 6689700.01829,355198.61477 6689699.76014,355202.99665 6689699.89631)"
81616,"LINESTRING(355123.81448 6689645.03629,355119.46045 6689637.12126,355116.62290 6689634.98214,355112.81330 6689633.60018)"
81617,"LINESTRING(355119.52188 6689625.20141,355120.89614 6689629.82841,355123.81448 6689645.03629)"
81619,"LINESTRING(355196.45461 6689707.37301,355194.78482 6689704.32076,355192.33664 6689702.35938,355187.41038 6689700.01829)"
82872,"LINESTRING(355342.20829 6689476.58059,355343.75850 6689477.16974,355345.13148 6689478.10292,355346.24092 6689479.32948,355347.03763 6689480.78551,355347.47872 6689482.38446)"
83787,"LINESTRING(355789.21639 6689351.02738,355794.59505 6689339.13465)"
83788,"LINESTRING(355794.59505 6689339.13465,355789.21639 6689351.02738)"
83789,"LINESTRING(355794.59505 6689339.13465,355795.33727 6689337.54528)"
83790,"LINESTRING(355795.33727 6689337.54528,355794.59505 6689339.13465)"
84165,"LINESTRING(356358.22579 6689386.83086,356366.32666 6689381.51326,356370.71578 6689378.74595,356372.38868 6689377.78175,356374.15076 6689376.52314)"
85591,"LINESTRING(354946.36050 6688825.65132,354947.43898 6688826.60145,354948.54883 6688827.43849)"
85592,"LINESTRING(354941.95561 6688832.47057,354930.95244 6688827.97767)"
86885,"LINESTRING(354819.80121 6689398.24494,354821.64717 6689398.57207,354836.63153 6689401.26559,354840.00290 6689401.88277)"
86886,"LINESTRING(354840.00290 6689401.88277,354848.29370 6689403.40587,354945.10666 6689420.37013,354949.22680 6689421.08871)"
86887,"LINESTRING(354949.22680 6689421.08871,354952.32791 6689421.62145,354973.35491 6689425.24537)"
86973,"LINESTRING(356154.13805 6689456.08963,356147.57451 6689448.87983,356140.14891 6689440.91864,356136.61762 6689437.12786,356130.40048 6689430.79933)"
86974,"LINESTRING(356130.40048 6689430.79933,356136.61762 6689437.12786,356140.14891 6689440.91864,356147.57451 6689448.87983,356154.13805 6689456.08963)"
87018,"LINESTRING(354798.80511 6689416.51642,354797.59104 6689422.91756,354786.27502 6689478.38073,354786.00432 6689479.59804)"
